"","V1","V2","V3","V4"
"1","CALAPOOIA","0.672681524530371","0.828230105929835","1.73485392676252"
"2","COAST","0.516878592395304","0.599308762026997","1.89939348452381"
"3","HUNTER","0.281882288784823","0.287389921253496","105.486489321229"
"4","LOOK","0.157100755800068","0.157480669490201","-13.3073109550665"
"5","MOSBY","0.433645783339814","0.435046088317463","5.01156801588089"
"6","ROCK","0.25287398581233","0.25307397596987","20.5700957763771"
"7","THOMAS","0.746515165921575","0.894534143720145","1.83457563487604"
"8","WILEY","0.414859870588732","0.786369499498794","2.59071162800407"
