"","V1","V2","V3","V4"
"1","CALAPOOIA","1.56175807246697","1.68505217717538","3.07069748000225"
"2","COAST","1.50244421761601","1.56671994494149","3.59587650460345"
"3","HUNTER","0.492036579225702","0.494351041746412","5.59180470705417"
"4","LOOK","0.334418599703118","0.334435467052801","4.02771552978804"
"5","MOSBY","1.05018008295485","1.05451264184836","2.8607494031091"
"6","ROCK","0.683579865934121","0.683587892752209","7.39239278564315"
"7","THOMAS","2.09580498804186","2.19046103655253","5.19095123434862"
"8","WILEY","1.35920025802244","2.34221825017592","-24.9598644575417"
