"","V1","V2","V3","V4"
"1","CALAPOOIA","0.671106323257572","0.811369950819872","1.71088559414579"
"2","COAST","0.506977229250253","0.577311946234917","1.89663761141376"
"3","HUNTER","0.2817376320032","0.288097837390865","49.9237460634523"
"4","LOOK","0.154644807527528","0.155071986871278","-12.1557558446812"
"5","MOSBY","0.428865197379209","0.429960286045209","5.47966607632992"
"6","ROCK","0.249609098597319","0.24983395181984","21.0341308386142"
"7","THOMAS","0.745108337109617","0.8776612114329","1.80818434424163"
"8","WILEY","0.415650535032996","0.785213821129027","2.57137234316959"
