"","V1","V2","V3","V4"
"1","CALAPOOIA","0.661291735773516","0.80175019435782","1.70652672965498"
"2","COAST","0.498487648829137","0.569341773674308","1.90471224618185"
"3","HUNTER","0.279862608905667","0.285784483909536","49.092737835896"
"4","LOOK","0.15275907685193","0.153167164168121","-12.1349079116467"
"5","MOSBY","0.423223212971732","0.424305465403555","5.54539999176311"
"6","ROCK","0.246461691109769","0.246678206748812","21.8444544423713"
"7","THOMAS","0.734466979067606","0.86877743790808","1.81001868373762"
"8","WILEY","0.410333583672579","0.772734836552963","2.5358888819856"
