"","V1","V2","V3","V4"
"1","CALAPOOIA","0.671106323257572","0.811369950819872","1.71088559414579"
"2","COAST","0.506733474222586","0.577203136161327","1.89929218356618"
"3","HUNTER","0.280093132403905","0.286392642250365","49.8014168879138"
"4","LOOK","0.153180407313255","0.153613634138825","-12.0478929571878"
"5","MOSBY","0.428483100016143","0.42958395265952","5.48458143075536"
"6","ROCK","0.248400423729475","0.248627260650613","20.7957587010358"
"7","THOMAS","0.745030934564392","0.87770952711454","1.80967415245149"
"8","WILEY","0.415057015605623","0.78514870831826","2.57637892183854"
