"","V1","V2","V3","V4"
"1","CALAPOOIA","0.670317350257369","0.811191652142097","1.71589061032964"
"2","COAST","0.506499955115318","0.57835838225882","1.90523072455145"
"3","HUNTER","0.281334016022553","0.287845610321351","41.8883210734676"
"4","LOOK","0.15510895466981","0.155578661202175","-12.3887398402427"
"5","MOSBY","0.429564557139049","0.430753333102187","5.42566317931591"
"6","ROCK","0.250228290178164","0.250478651184207","20.7360725361154"
"7","THOMAS","0.744056221458217","0.877719255729638","1.81698411400366"
"8","WILEY","0.415712890710029","0.785243739643579","2.57124261463853"
