"","V1","V2","V3","V4"
"1","CALAPOOIA","0.592857778342131","0.70126773107167","1.86793472812089"
"2","COAST","0.440634037410942","0.472031668269404","1.90732465426185"
"3","HUNTER","0.0658357015400298","0.143622041312558","-10.3441489201927"
"4","LOOK","0.0432818386060499","0.0522890577529188","2.65320738060693"
"5","MOSBY","0.233042004828717","0.234929362296586","3.28638179000328"
"6","ROCK","0.0900025548812351","0.0940297015643547","3.14303533673521"
"7","THOMAS","0.704121399301741","0.775365228942491","1.76942945196526"
"8","WILEY","0.32363823755077","0.88480799631582","4.87104500383872"
