"","V1","V2","V3","V4"
"1","CALAPOOIA","0.671958001506407","0.812168166606554","1.71336059847869"
"2","COAST","0.507197353370395","0.577496653742894","1.89691236209302"
"3","HUNTER","0.281516961464279","0.287851474874183","49.932565112362"
"4","LOOK","0.154887279430603","0.155314996951514","-12.1810483806329"
"5","MOSBY","0.429566905920599","0.430663939516821","5.49052052676703"
"6","ROCK","0.250093856103235","0.250318621944992","21.0666913053134"
"7","THOMAS","0.745948801962374","0.878462782220853","1.81108094897329"
"8","WILEY","0.416446747592326","0.78602483579961","2.57738340974834"
