"","V1","V2","V3","V4"
"1","CALAPOOIA","0.674767512628116","0.813839704232828","1.71106856990043"
"2","COAST","0.508585100550972","0.578534592193685","1.89628780839041"
"3","HUNTER","0.284161151062094","0.290476767758669","55.3952131233341"
"4","LOOK","0.156498487016217","0.156923655085532","-12.1718744404284"
"5","MOSBY","0.432560773368388","0.433656741188545","5.54269861421423"
"6","ROCK","0.252231915251841","0.2524558465003","21.3789305355023"
"7","THOMAS","0.748101984187596","0.87994635345793","1.80974154844096"
"8","WILEY","0.419367131337561","0.787046304737671","2.5630807067395"
