"Surv","z","z1","Repr","Fec","SiteID","PlotID","Region","ID","NewPlot_13","NewPlot_14","Year"
0,13,NA,0,NA,"HUNTER","HUNTERP13","Beyond","tran_199",0,1,"2014to2015"
0,87,NA,1,1,"HUNTER","HUNTERP13","Beyond","tran_208",0,1,"2014to2015"
1,39,4,0,NA,"HUNTER","HUNTERP13","Beyond","tran_206",0,1,"2014to2015"
0,2,NA,0,NA,"LOOK","LOOKP02","Within","tran_951",0,1,"2014to2015"
0,3,NA,0,NA,"LOOK","LOOKP02","Within","tran_950",0,1,"2014to2015"
0,11,NA,0,NA,"LOOK","LOOKP03","Within","tran_923",0,1,"2014to2015"
0,2,NA,0,NA,"LOOK","LOOKP03","Within","tran_930",0,1,"2014to2015"
0,33,NA,0,NA,"LOOK","LOOKP03","Within","tran_925",0,1,"2014to2015"
0,32,NA,0,NA,"LOOK","LOOKP03","Within","tran_921",0,1,"2014to2015"
0,49,NA,0,NA,"LOOK","LOOKP03","Within","tran_922",0,1,"2014to2015"
0,3,NA,0,NA,"LOOK","LOOKP03","Within","tran_929",0,1,"2014to2015"
0,8,NA,0,NA,"LOOK","LOOKP03","Within","tran_926",0,1,"2014to2015"
0,23,NA,0,NA,"LOOK","LOOKP03","Within","tran_931",0,1,"2014to2015"
0,10,NA,0,NA,"LOOK","LOOKP04","Within","tran_911",0,1,"2014to2015"
0,8,NA,0,NA,"LOOK","LOOKP04","Within","tran_915",0,1,"2014to2015"
1,32,24,0,NA,"LOOK","LOOKP04","Within","tran_919",0,1,"2014to2015"
0,23,NA,0,NA,"LOOK","LOOKP04","Within","tran_912",0,1,"2014to2015"
0,8,NA,0,NA,"LOOK","LOOKP04","Within","tran_910",0,1,"2014to2015"
0,14,NA,0,NA,"LOOK","LOOKP04","Within","tran_913",0,1,"2014to2015"
0,6,NA,0,NA,"LOOK","LOOKP04","Within","tran_914",0,1,"2014to2015"
1,86,6,0,NA,"LOOK","LOOKP04","Within","tran_916",0,1,"2014to2015"
0,16,NA,0,NA,"LOOK","LOOKP04","Within","tran_917",0,1,"2014to2015"
0,6,NA,0,NA,"LOOK","LOOKP04","Within","tran_918",0,1,"2014to2015"
0,8,NA,0,NA,"LOOK","LOOKP04","Within","tran_920",0,1,"2014to2015"
0,4,NA,0,NA,"LOOK","LOOKP05","Within","tran_900",0,1,"2014to2015"
0,18,NA,0,NA,"LOOK","LOOKP05","Within","tran_907",0,1,"2014to2015"
0,13,NA,0,NA,"LOOK","LOOKP05","Within","tran_905",0,1,"2014to2015"
0,12,NA,0,NA,"LOOK","LOOKP05","Within","tran_902",0,1,"2014to2015"
0,31,NA,0,NA,"LOOK","LOOKP05","Within","tran_903",0,1,"2014to2015"
0,24,NA,0,NA,"LOOK","LOOKP05","Within","tran_906",0,1,"2014to2015"
0,24,NA,0,NA,"LOOK","LOOKP05","Within","tran_904",0,1,"2014to2015"
0,10,NA,0,NA,"LOOK","LOOKP05","Within","tran_899",0,1,"2014to2015"
0,7,NA,0,NA,"LOOK","LOOKP05","Within","tran_908",0,1,"2014to2015"
0,9,NA,0,NA,"LOOK","LOOKP05","Within","tran_909",0,1,"2014to2015"
0,34,NA,0,NA,"LOOK","LOOKP06","Within","tran_879",0,1,"2014to2015"
1,16,9,0,NA,"LOOK","LOOKP06","Within","tran_886",0,1,"2014to2015"
0,29,NA,0,NA,"LOOK","LOOKP06","Within","tran_882",0,1,"2014to2015"
0,74,NA,0,NA,"LOOK","LOOKP06","Within","tran_880",0,1,"2014to2015"
0,24,NA,0,NA,"LOOK","LOOKP06","Within","tran_881",0,1,"2014to2015"
0,119,NA,0,NA,"LOOK","LOOKP06","Within","tran_884",0,1,"2014to2015"
0,13,NA,0,NA,"LOOK","LOOKP06","Within","tran_883",0,1,"2014to2015"
1,102,41,0,NA,"LOOK","LOOKP06","Within","tran_887",0,1,"2014to2015"
0,60,NA,0,NA,"LOOK","LOOKP06","Within","tran_885",0,1,"2014to2015"
0,44,NA,0,NA,"LOOK","LOOKP07","Within","tran_895",0,1,"2014to2015"
0,78,NA,0,NA,"LOOK","LOOKP07","Within","tran_892",0,1,"2014to2015"
0,28,NA,0,NA,"LOOK","LOOKP07","Within","tran_896",0,1,"2014to2015"
