"","V1","V2","V3","V4"
"1","CALAPOOIA","1.5734187095719","1.69780918206207","3.0962305604357"
"2","COAST","1.50778844230269","1.57265489869426","3.60682596420239"
"3","HUNTER","0.495501029693885","0.497852249708807","5.58947242757464"
"4","LOOK","0.337567059555289","0.337584154637495","4.03092932604665"
"5","MOSBY","1.05683880157336","1.0612428616867","2.88384023268168"
"6","ROCK","0.686787761496903","0.686795948012139","7.27049131180008"
"7","THOMAS","2.10846170079473","2.20412789707209","5.22292855314133"
"8","WILEY","1.36710903551228","2.35614645280139","-24.1530514989532"
